ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
59,0.0382995149519,0.0252871397636,0.0807694739845,0.0232611065902,0.83238276471
60,0.570748180021,0.00271443498116,0.00929383588609,0.24181382186,0.175429727252
61,0.475700946729,0.00343617185156,0.0371165405698,0.107021476873,0.376724863976
62,0.347210978576,0.00287209578621,0.0242754949216,0.448756599661,0.176884831056
63,0.653733780931,0.00497971110403,0.00965313917624,0.0863638025988,0.24526956619
64,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
65,0.0611640313679,0.0255997576182,0.0554428926753,0.0162887582101,0.841504560128
66,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
67,0.704887173809,0.00446536418735,0.00631067133037,0.0620031827442,0.22233360793
68,0.00118090537302,0.00778903800171,0.198832283849,0.474661102651,0.317536670124
69,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
70,0.0502439719152,0.0255306264497,0.0653971755264,0.019031618623,0.839796607486
71,0.0401579310534,0.0150372308757,0.069675293211,0.0680136430979,0.807115901762
72,0.61309795721,0.00254948569517,0.00753114585811,0.213981411749,0.162839999489
73,0.0310101301859,0.0285448159294,0.0393700594033,0.0209862365899,0.880088757891
74,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
75,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
76,0.0895784176556,0.0275127974572,0.0288822149187,0.0831705092632,0.770856060705
77,0.706681314614,0.00445232040525,0.00616961954931,0.0607892061966,0.221907539235
78,0.490527837853,0.00552075148571,0.034999958968,0.0304577966522,0.438493655041
79,0.462564868714,0.00270100334775,0.0155525037332,0.35322466048,0.165956963726
80,0.679834065887,0.00479676295158,0.00748398299502,0.0692452096107,0.238639978556
81,0.064943061444,0.0256009683474,0.0526035263507,0.015504301045,0.841348142813
82,0.0236605012665,0.0283570507003,0.0487467228787,0.0255396406843,0.87369608447
83,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
84,0.0646022417536,0.0256012528329,0.0528491237405,0.0155722046471,0.841375177026
85,0.231197996055,0.00283033054496,0.038080113324,0.558024241804,0.169867318271
86,0.0624909824354,0.0256013051118,0.0544160144723,0.0160051946982,0.841486503282
87,0.0308122754472,0.0135188416626,0.0465073620018,0.327276065519,0.581885455369
88,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
89,0.0502439719152,0.0255306264497,0.0653971755264,0.019031618623,0.839796607486
90,0.704887173809,0.00446536418735,0.00631067133037,0.0620031827442,0.22233360793
91,0.0118161101984,0.0227746951613,0.167145769732,0.0479182402513,0.750345184657
92,0.028912613726,0.0248778993356,0.0986715854327,0.028207748708,0.819330152798
93,0.706681314614,0.00445232040525,0.00616961954931,0.0607892061966,0.221907539235
94,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
95,0.570365966221,0.00480533743706,0.0207854700661,0.0195776435102,0.384465582765
96,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
97,0.462564868714,0.00270100334775,0.0155525037332,0.35322466048,0.165956963726
98,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
99,0.0895784176556,0.0275127974572,0.0288822149187,0.0831705092632,0.770856060705
100,0.462564868714,0.00270100334775,0.0155525037332,0.35322466048,0.165956963726
101,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
102,0.686897597516,0.00459281761984,0.00774785636297,0.0741505712971,0.226611157204
103,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
104,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
105,0.686897597516,0.00459281761984,0.00774785636297,0.0741505712971,0.226611157204
106,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
107,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
108,0.0224716755207,0.0128604717913,0.0554279440659,0.358060482561,0.551179426061
109,0.708436843577,0.00443949840248,0.00603195900703,0.0596003779626,0.221491321051
110,0.61994852234,0.00501529149235,0.013553543224,0.119966224952,0.241516417991
111,0.400649197108,0.00273535252228,0.0199126942919,0.410908335084,0.165794420994
112,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
113,0.140952928759,0.00269531655893,0.0572363276767,0.641622219282,0.157493207723
114,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
115,0.0548753187668,0.0255735583807,0.060812237279,0.0177693404292,0.840969545144
116,0.545374287093,0.00274395835238,0.0105756874253,0.265075545769,0.17623052136
117,0.582231439103,0.00258705344085,0.00894405980769,0.242503958499,0.163733489149
118,0.0117606683224,0.0115175039457,0.0770886398617,0.410715887582,0.488917300288
119,0.0328043945883,0.00219757980482,0.13659610915,0.708666794449,0.119735122007
120,0.530299528038,0.00518786431373,0.0260691093401,0.0231766570346,0.415266841274
121,0.706681314614,0.00445232040525,0.00616961954931,0.0607892061966,0.221907539235
122,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
123,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
124,0.0236605012665,0.0283570507003,0.0487467228787,0.0255396406843,0.87369608447
125,0.0421887012667,0.0150837122978,0.0672107281131,0.0658473958125,0.80966946251
126,0.574814757428,0.00270948671239,0.00909555551536,0.238087405684,0.17529279466
127,0.340085349444,0.00650240986852,0.0818889786463,0.0670422227595,0.504481039282
128,0.703053790657,0.00447863053288,0.00645520172552,0.0632428369813,0.222769540104
129,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
130,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
131,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
132,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
133,0.586976932996,0.00466768639831,0.0152732274103,0.0141319883623,0.378950164833
134,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
135,0.328318060132,0.00591910898747,0.0513130192673,0.346261888052,0.268187923561
136,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
137,0.523543603596,0.00570517253259,0.022448413534,0.176377110978,0.27192569936
138,0.0236605012665,0.0283570507003,0.0487467228787,0.0255396406843,0.87369608447
139,0.175431453864,0.00264580412835,0.0485542313761,0.621635377672,0.15173313296
140,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
141,0.582231439103,0.00258705344085,0.00894405980769,0.242503958499,0.163733489149
142,0.0914610368828,0.0275122482894,0.0283272032293,0.0817921039263,0.770907407672
143,0.278125495985,0.00273840500332,0.0317602826434,0.525880865844,0.161494950524
144,0.175431453864,0.00264580412835,0.0485542313761,0.621635377672,0.15173313296
145,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
146,0.338145121474,0.00274906564594,0.0252768502357,0.469462026673,0.164366935971
147,0.401188863405,0.00609877081913,0.0383197353577,0.269997850606,0.284394779813
148,0.182238869266,0.00277234026802,0.0469210226801,0.603872588658,0.164195179128
149,0.0502439719152,0.0255306264497,0.0653971755264,0.019031618623,0.839796607486
150,0.0914610368828,0.0275122482894,0.0283272032293,0.0817921039263,0.770907407672
151,0.535800523324,0.00511287083363,0.0279082237028,0.0257232789941,0.405455103145
152,0.0382995149519,0.0252871397636,0.0807694739845,0.0232611065902,0.83238276471
153,0.601887202774,0.00256344200942,0.00803264509841,0.224346761408,0.163169948711
154,0.0308122754472,0.0135188416626,0.0465073620018,0.327276065519,0.581885455369
155,0.60066156189,0.00291479258408,0.0178735760986,0.058100096631,0.320449972796
156,0.605672945819,0.0025587667538,0.00786184335261,0.220847515548,0.163058928527
157,0.286859661715,0.00286441986838,0.0305717032297,0.505537783774,0.174166431413
158,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
159,0.61994852234,0.00501529149235,0.013553543224,0.119966224952,0.241516417991
160,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
161,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
162,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
163,0.0194970063331,0.0165738325168,0.0484370374886,0.0829434084024,0.832548715259
164,0.706681314614,0.00445232040525,0.00616961954931,0.0607892061966,0.221907539235
165,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
166,0.706681314614,0.00445232040525,0.00616961954931,0.0607892061966,0.221907539235
167,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
168,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
169,0.54971683868,0.00273907687535,0.0103506859111,0.261092643621,0.176100754913
170,0.570748180021,0.00271443498116,0.00929383588609,0.24181382186,0.175429727252
171,0.0160496016232,0.023606265755,0.142065895821,0.0404912502639,0.777786986537
172,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
173,0.400649197108,0.00273535252228,0.0199126942919,0.410908335084,0.165794420994
174,0.338145121474,0.00274906564594,0.0252768502357,0.469462026673,0.164366935971
175,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
176,0.0895784176556,0.0275127974572,0.0288822149187,0.0831705092632,0.770856060705
177,0.080775598467,0.00250648416283,0.0829666272452,0.691278141325,0.1424731488
178,0.658909010867,0.00494443995229,0.00921401568543,0.0829550452283,0.243977488267
179,0.476073823972,0.0034008544868,0.0395876795603,0.117656945561,0.36328069642
180,0.0356819494501,0.0149132242723,0.0757703133176,0.0733357967578,0.800298716202
181,0.0649085769224,0.0256010005178,0.0526282861066,0.0155111471663,0.841350989287
182,0.0895784176556,0.0275127974572,0.0288822149187,0.0831705092632,0.770856060705
183,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
184,0.041906779848,0.0141333878772,0.0387015298619,0.294539315217,0.610718987196
185,0.462564868714,0.00270100334775,0.0155525037332,0.35322466048,0.165956963726
186,0.400649197108,0.00273535252228,0.0199126942919,0.410908335084,0.165794420994
187,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
188,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
189,0.609409887796,0.00255411377206,0.00769470048991,0.217392408533,0.16294888941
190,0.61309795721,0.00254948569517,0.00753114585811,0.213981411749,0.162839999489
191,0.338145121474,0.00274906564594,0.0252768502357,0.469462026673,0.164366935971
192,0.462564868714,0.00270100334775,0.0155525037332,0.35322466048,0.165956963726
193,0.0499083331942,0.0144590982455,0.0346206825546,0.274908835306,0.626103050699
194,0.525572565813,0.00325546614335,0.0278537230745,0.0830391088234,0.360279136146
195,0.61309795721,0.00254948569517,0.00753114585811,0.213981411749,0.162839999489
196,0.668674699036,0.00487653062691,0.00839779191222,0.0765446621617,0.241506316263
197,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
198,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
199,0.400649197108,0.00273535252228,0.0199126942919,0.410908335084,0.165794420994
200,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
201,0.0310508343871,0.0285454084374,0.0393281094042,0.0209657154803,0.880109932291
202,0.460323583598,0.00570468113414,0.0311343483066,0.237920952127,0.264916434835
203,0.540987653137,0.0027488148083,0.0108054149613,0.269099900664,0.176358216429
204,0.527831798352,0.00322224693668,0.0297358199016,0.0914445032858,0.347765631524
205,0.0308122754472,0.0135188416626,0.0465073620018,0.327276065519,0.581885455369
206,0.65716736188,0.0047903847895,0.0102299632173,0.0943072718427,0.233505018271
207,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
208,0.0043787070527,0.00968254378458,0.120744405505,0.460819384321,0.404374959336
209,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
210,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
211,0.0598604894027,0.0255969756713,0.0564852613761,0.0165764505517,0.841480822998
212,0.140952928759,0.00269531655893,0.0572363276767,0.641622219282,0.157493207723
213,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
214,0.572289345357,0.00304235537705,0.0222342907357,0.0706200038989,0.331814004632
215,0.0646022417536,0.0256012528329,0.0528491237405,0.0155722046471,0.841375177026
216,0.41824331427,0.00355958053779,0.0521914138646,0.149603338103,0.376402353225
217,0.584838273648,0.00468830342736,0.0156438018627,0.0144484053206,0.380381215742
218,0.686897597516,0.00459281761984,0.00774785636297,0.0741505712971,0.226611157204
219,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
220,0.135350479976,0.00257143325031,0.0591407117391,0.657553904973,0.145383470062
221,0.0308122754472,0.0135188416626,0.0465073620018,0.327276065519,0.581885455369
222,0.0624909824354,0.0256013051118,0.0544160144723,0.0160051946982,0.841486503282
223,0.0914610368828,0.0275122482894,0.0283272032293,0.0817921039263,0.770907407672
224,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
225,0.000241575643861,0.00626102683765,0.299421392247,0.447197856439,0.246878148833
226,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
227,0.0638415910753,0.0256016156579,0.0534044935516,0.0157257184353,0.84142658128
228,0.0194970063331,0.0165738325168,0.0484370374886,0.0829434084024,0.832548715259
229,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
230,0.0611640313679,0.0255997576182,0.0554428926753,0.0162887582101,0.841504560128
231,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
232,0.61673711577,0.00254488505489,0.00737110956615,0.210614468419,0.162732421189
233,0.0502439719152,0.0255306264497,0.0653971755264,0.019031618623,0.839796607486
234,0.0162905006806,0.0121859782564,0.0655806131618,0.386085709107,0.519857198794
235,0.286859661715,0.00286441986838,0.0305717032297,0.505537783774,0.174166431413
236,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
237,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
238,0.0411091292073,0.0150596884146,0.0684998411269,0.0669815324149,0.808349808836
239,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
240,0.582659932055,0.00470922025625,0.0160239878991,0.0147724954648,0.381834364325
241,0.561688386351,0.00310557717707,0.0218623627686,0.066927884693,0.346415789011
242,0.278125495985,0.00273840500332,0.0317602826434,0.525880865844,0.161494950524
243,0.586976932996,0.00466768639831,0.0152732274103,0.0141319883623,0.378950164833
244,0.61994852234,0.00501529149235,0.013553543224,0.119966224952,0.241516417991
245,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
246,0.182238869266,0.00277234026802,0.0469210226801,0.603872588658,0.164195179128
247,0.653733780931,0.00497971110403,0.00965313917624,0.0863638025988,0.24526956619
248,0.686897597516,0.00459281761984,0.00774785636297,0.0741505712971,0.226611157204
249,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
250,0.679834065887,0.00479676295158,0.00748398299502,0.0692452096107,0.238639978556
251,0.0426273004749,0.0150930467876,0.0667000660342,0.0653974704785,0.810182116225
252,0.347210978576,0.00287209578621,0.0242754949216,0.448756599661,0.176884831056
253,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
254,0.286859661715,0.00286441986838,0.0305717032297,0.505537783774,0.174166431413
255,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
256,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
257,0.298966499755,0.00379911832374,0.0816987735583,0.210496359087,0.405039249275
258,0.686897597516,0.00459281761984,0.00774785636297,0.0741505712971,0.226611157204
259,0.10735227425,0.00260494942399,0.0691919960593,0.670710447038,0.150140333229
260,0.565017866609,0.00309096506883,0.0213384129077,0.065493336398,0.345059419017
261,0.570748180021,0.00271443498116,0.00929383588609,0.24181382186,0.175429727252
262,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
263,0.605672945819,0.0025587667538,0.00786184335261,0.220847515548,0.163058928527
264,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
265,0.338145121474,0.00274906564594,0.0252768502357,0.469462026673,0.164366935971
266,0.523543603596,0.00570517253259,0.022448413534,0.176377110978,0.27192569936
267,0.0401579310534,0.0150372308757,0.069675293211,0.0680136430979,0.807115901762
268,0.0502439719152,0.0255306264497,0.0653971755264,0.019031618623,0.839796607486
269,0.0236605012665,0.0283570507003,0.0487467228787,0.0255396406843,0.87369608447
270,0.673274522151,0.00484393097045,0.00801875949618,0.0735333214484,0.240329465934
271,0.0598604894027,0.0255969756713,0.0564852613761,0.0165764505517,0.841480822998
272,0.490527837853,0.00552075148571,0.034999958968,0.0304577966522,0.438493655041
273,0.041906779848,0.0141333878772,0.0387015298619,0.294539315217,0.610718987196
274,0.14211261855,0.00357969730201,0.148767319418,0.334969257785,0.370571106945
275,0.394028769135,0.00620734358234,0.0623286068923,0.0520403641841,0.485394916207
276,0.0382995149519,0.0252871397636,0.0807694739845,0.0232611065902,0.83238276471
277,0.0310101301859,0.0285448159294,0.0393700594033,0.0209862365899,0.880088757891
278,0.530299528038,0.00518786431373,0.0260691093401,0.0231766570346,0.415266841274
279,0.65716736188,0.0047903847895,0.0102299632173,0.0943072718427,0.233505018271
280,0.0723414232546,0.027419688632,0.034920035922,0.0978216077875,0.767497244404
281,0.462564868714,0.00270100334775,0.0155525037332,0.35322466048,0.165956963726
282,0.231197996055,0.00283033054496,0.038080113324,0.558024241804,0.169867318271
283,0.0401579310534,0.0150372308757,0.069675293211,0.0680136430979,0.807115901762
284,0.675505782847,0.004827976195,0.00783610829308,0.0720740186161,0.239756114048
285,0.286859661715,0.00286441986838,0.0305717032297,0.505537783774,0.174166431413
286,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
287,0.0297822834425,0.0285250266902,0.0406782950866,0.021625453714,0.879388941067
288,0.0649085769224,0.0256010005178,0.0526282861066,0.0155111471663,0.841350989287
289,0.574034063577,0.00259655093475,0.00933678806462,0.250073329098,0.163959268326
290,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
291,0.580441548678,0.00473043643304,0.016414034676,0.0151044444357,0.383309535777
292,0.704887173809,0.00446536418735,0.00631067133037,0.0620031827442,0.22233360793
293,0.617829417149,0.00434770155906,0.0122489322237,0.0120099500204,0.353563999047
294,0.0310502488957,0.025709734067,0.0648507777013,0.162543118289,0.715846121047
295,0.231197996055,0.00283033054496,0.038080113324,0.558024241804,0.169867318271
296,0.0401579310534,0.0150372308757,0.069675293211,0.0680136430979,0.807115901762
297,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
298,0.032420265426,0.0148002499411,0.0809086033025,0.0777864701824,0.794084411148
299,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
300,0.618323207343,0.00520777596665,0.0127884047299,0.109975197275,0.253705414686
301,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
302,0.706681314614,0.00445232040525,0.00616961954931,0.0607892061966,0.221907539235
303,0.675505782847,0.004827976195,0.00783610829308,0.0720740186161,0.239756114048
304,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
305,0.0241536867183,0.0143916614812,0.0977132114534,0.0921426093128,0.771598831034
306,0.0328043945883,0.00219757980482,0.13659610915,0.708666794449,0.119735122007
307,0.673274522151,0.00484393097045,0.00801875949618,0.0735333214484,0.240329465934
308,0.65716736188,0.0047903847895,0.0102299632173,0.0943072718427,0.233505018271
309,0.594169772245,0.00257284832537,0.00838551149785,0.231477636388,0.163394231544
310,0.0931832710449,0.0275102072261,0.0278342669043,0.0805631954017,0.770909059423
311,0.523543603596,0.00570517253259,0.022448413534,0.176377110978,0.27192569936
312,0.617829417149,0.00434770155906,0.0122489322237,0.0120099500204,0.353563999047
313,0.0598604894027,0.0255969756713,0.0564852613761,0.0165764505517,0.841480822998
314,0.400649197108,0.00273535252228,0.0199126942919,0.410908335084,0.165794420994
315,0.0429602525584,0.0285266843717,0.0200515713628,0.102023421496,0.806438070212
316,0.400649197108,0.00273535252228,0.0199126942919,0.410908335084,0.165794420994
317,0.278125495985,0.00273840500332,0.0317602826434,0.525880865844,0.161494950524
318,0.533203942857,0.00322511127748,0.0265396593382,0.0795492629425,0.357482023585
319,0.0642970935597,0.0256014438874,0.0530707093631,0.015633460777,0.841397292413
320,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
321,0.618323207343,0.00520777596665,0.0127884047299,0.109975197275,0.253705414686
322,0.0306989546077,0.0285401550003,0.039693693321,0.0211445012478,0.879922695823
323,0.0306989546077,0.0285401550003,0.039693693321,0.0211445012478,0.879922695823
324,0.679834065887,0.00479676295158,0.00748398299502,0.0692452096107,0.238639978556
325,0.704887173809,0.00446536418735,0.00631067133037,0.0620031827442,0.22233360793
326,0.704887173809,0.00446536418735,0.00631067133037,0.0620031827442,0.22233360793
327,0.570748180021,0.00271443498116,0.00929383588609,0.24181382186,0.175429727252
328,0.409438805371,0.00285433630317,0.0190806110472,0.390596111015,0.178030136263
329,0.55401468572,0.00273417447872,0.0101303320476,0.257151632839,0.175969174914
330,0.0308122754472,0.0135188416626,0.0465073620018,0.327276065519,0.581885455369
331,0.0575956979282,0.00229511492902,0.101689528929,0.714185093896,0.124234564319
332,0.0573226205054,0.0255877191386,0.0586169936607,0.0171643881615,0.841308278534
333,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
334,0.561688386351,0.00310557717707,0.0218623627686,0.066927884693,0.346415789011
335,0.0401579310534,0.0150372308757,0.069675293211,0.0680136430979,0.807115901762
336,0.677692091961,0.00481225318653,0.00765788556654,0.07064484205,0.239192927236
337,0.0118161101984,0.0227746951613,0.167145769732,0.0479182402513,0.750345184657
338,0.527570178639,0.00276319198463,0.0115237404584,0.281416648892,0.176726240026
339,0.0374174746934,0.0149651518722,0.0732886596273,0.071174658283,0.803154055524
340,0.52105921519,0.00265231714398,0.0120715853453,0.299013333105,0.165203549216
341,0.570365966221,0.00480533743706,0.0207854700661,0.0195776435102,0.384465582765
342,0.673274522151,0.00484393097045,0.00801875949618,0.0735333214484,0.240329465934
343,0.00945517701218,0.0126534813032,0.159061870293,0.142804093023,0.676025378369
344,0.53655760547,0.00275364206978,0.0110399471113,0.273165226852,0.176483578498
345,0.653733780931,0.00497971110403,0.00965313917624,0.0863638025988,0.24526956619
346,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
347,0.231197996055,0.00283033054496,0.038080113324,0.558024241804,0.169867318271
348,0.0914610368828,0.0275122482894,0.0283272032293,0.0817921039263,0.770907407672
349,0.0445658535215,0.00230046616295,0.116591813117,0.709408149914,0.127133717285
350,0.470465715082,0.00281569480714,0.0148720319579,0.334005460847,0.177841097306
351,0.598052764489,0.00256813680923,0.00820717711491,0.227890145411,0.163281776176
352,0.0306989546077,0.0285401550003,0.039693693321,0.0211445012478,0.879922695823
